run,kernel_ref,level,rep,elapsed_ns,pkg_uj,dram_uj,n_compute,n_memory,freq_applied,accepted,cmd_args
pacca_cpu_final_20260913__phasic_p1000__F3__rep02,phasic_p1000,F3,2,20594500000.0,1808902596,134567570,9900,9727,2300000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F3__rep03,phasic_p1000,F3,3,20590300000.0,1825172268,132960137,9888,9739,2300000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F4__rep01,phasic_p1000,F4,1,20598500000.0,1766610956,134414524,9901,9737,2000000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F4__rep02,phasic_p1000,F4,2,20618100000.0,1765576596,133926454,9923,9719,2000000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F4__rep03,phasic_p1000,F4,3,20610000000.0,1763809267,133267330,9902,9738,2000000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F5__rep01,phasic_p1000,F5,1,20620100000.0,1725729835,135505583,9899,9755,1700000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F5__rep02,phasic_p1000,F5,2,20628000000.0,1725262490,133493755,9884,9773,1700000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F5__rep03,phasic_p1000,F5,3,20618100000.0,1730757410,133618388,9879,9778,1700000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F6__rep01,phasic_p1000,F6,1,20640200000.0,1675945051,133257783,9950,9724,1400000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F6__rep02,phasic_p1000,F6,2,20645700000.0,1675249434,135730187,9932,9742,1400000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F6__rep03,phasic_p1000,F6,3,20635300000.0,1675061507,131755307,9898,9775,1400000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F7__rep01,phasic_p1000,F7,1,20679600000.0,1652702556,133356055,9888,9818,1100000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F7__rep02,phasic_p1000,F7,2,20686800000.0,1662345232,133167069,9940,9775,1100000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F7__rep03,phasic_p1000,F7,3,20686100000.0,1659851342,134367354,9944,9763,1100000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F8__rep01,phasic_p1000,F8,1,20759500000.0,1646928889,132623552,10015,9761,800000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F8__rep02,phasic_p1000,F8,2,20739300000.0,1635502222,132208172,10026,9750,800000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__F8__rep03,phasic_p1000,F8,3,20739500000.0,1645552672,133741508,10032,9742,800000,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__REF__rep01,phasic_p1000,REF,1,20574300000.0,2036911107,134073533,9877,9802,,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__REF__rep02,phasic_p1000,REF,2,20569100000.0,2034674417,135222211,9849,9832,,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p1000__REF__rep03,phasic_p1000,REF,3,20570600000.0,2030691701,136350708,9876,9798,,True,--phase-seconds 1.000 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F0__rep01,phasic_p100,F0,1,20601600000.0,2039030059,136402973,10924,8714,3200000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F0__rep02,phasic_p100,F0,2,20602500000.0,2035302651,136964284,10907,8733,3200000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F0__rep03,phasic_p100,F0,3,20605800000.0,2036722203,135718772,10901,8739,3200000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F1__rep01,phasic_p100,F1,1,20628700000.0,1933639520,136445185,10948,8698,2900000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F1__rep02,phasic_p100,F1,2,20617700000.0,1936485704,136658039,10963,8683,2900000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F1__rep03,phasic_p100,F1,3,20617500000.0,1935875171,136684126,10925,8720,2900000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F2__rep01,phasic_p100,F2,1,20611400000.0,1877532608,136474730,10860,8789,2600000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F2__rep02,phasic_p100,F2,2,20630400000.0,1886501274,134420507,10945,8706,2600000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F2__rep03,phasic_p100,F2,3,20606500000.0,1877326432,135730951,10918,8729,2600000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F3__rep01,phasic_p100,F3,1,20619400000.0,1822697726,135596526,10913,8746,2300000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F3__rep02,phasic_p100,F3,2,20628600000.0,1826277795,135581026,10930,8727,2300000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F3__rep03,phasic_p100,F3,3,20622000000.0,1826861779,136313943,10959,8700,2300000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F4__rep01,phasic_p100,F4,1,20633300000.0,1767533622,137340572,10877,8794,2000000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F4__rep02,phasic_p100,F4,2,20637500000.0,1774739597,135006374,10941,8728,2000000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F4__rep03,phasic_p100,F4,3,20634900000.0,1776378265,135213720,10930,8742,2000000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F5__rep01,phasic_p100,F5,1,20647000000.0,1733382281,133916142,10898,8789,1700000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F5__rep02,phasic_p100,F5,2,20658900000.0,1724841593,135178285,11005,8682,1700000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F5__rep03,phasic_p100,F5,3,20650800000.0,1747766155,136990508,10892,8795,1700000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F6__rep01,phasic_p100,F6,1,20686000000.0,1679396580,134507273,10991,8717,1400000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F6__rep02,phasic_p100,F6,2,20685100000.0,1680254122,133883293,10995,8716,1400000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F6__rep03,phasic_p100,F6,3,20677100000.0,1676698711,133462190,10922,8786,1400000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F7__rep01,phasic_p100,F7,1,20729700000.0,1668652406,134567264,10959,8784,1100000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F7__rep02,phasic_p100,F7,2,20714400000.0,1655537571,134660716,10941,8803,1100000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F7__rep03,phasic_p100,F7,3,20717800000.0,1664229748,134192261,10933,8814,1100000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F8__rep01,phasic_p100,F8,1,20790400000.0,1649403736,132855270,11035,8786,800000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F8__rep02,phasic_p100,F8,2,20782600000.0,1654528052,133540986,10955,8866,800000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__F8__rep03,phasic_p100,F8,3,20803000000.0,1647788079,132373274,11033,8789,800000,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__REF__rep01,phasic_p100,REF,1,20598800000.0,2035862831,135167253,10987,8718,,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__REF__rep02,phasic_p100,REF,2,20601300000.0,2034331278,136551414,10931,8776,,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__phasic_p100__REF__rep03,phasic_p100,REF,3,20597500000.0,2038649505,136570294,10992,8716,,True,--phase-seconds 0.100 --total-seconds 20 --size-mib 512 --seed 20260806
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F0__rep01,rajaperf_polybench_3mm_omp,F0,1,13772300000.0,1466036714,82062866,12091,709,3200000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F0__rep02,rajaperf_polybench_3mm_omp,F0,2,13726200000.0,1452161627,82605863,12039,727,3200000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F0__rep03,rajaperf_polybench_3mm_omp,F0,3,13795100000.0,1462279703,82226928,12071,740,3200000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F1__rep01,rajaperf_polybench_3mm_omp,F1,1,15119500000.0,1506655384,90169877,13400,754,2900000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F1__rep02,rajaperf_polybench_3mm_omp,F1,2,15268400000.0,1528875237,92386893,13525,777,2900000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F1__rep03,rajaperf_polybench_3mm_omp,F1,3,15094200000.0,1505908071,90066433,13404,728,2900000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F2__rep01,rajaperf_polybench_3mm_omp,F2,1,16801600000.0,1619021246,101144490,15111,729,2600000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F2__rep02,rajaperf_polybench_3mm_omp,F2,2,16844100000.0,1618945746,101149463,15153,728,2600000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F2__rep03,rajaperf_polybench_3mm_omp,F2,3,17026700000.0,1639674269,102782156,15296,759,2600000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F3__rep01,rajaperf_polybench_3mm_omp,F3,1,18991800000.0,1770641585,114711001,17269,763,2300000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F3__rep02,rajaperf_polybench_3mm_omp,F3,2,19344100000.0,1834882082,118262956,12025,6344,2300000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F3__rep03,rajaperf_polybench_3mm_omp,F3,3,18966400000.0,1771535138,113668489,17268,735,2300000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F4__rep01,rajaperf_polybench_3mm_omp,F4,1,21810600000.0,1961679182,130609613,20125,723,2000000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F4__rep02,rajaperf_polybench_3mm_omp,F4,2,21857900000.0,1967037384,132334076,20151,745,2000000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F4__rep03,rajaperf_polybench_3mm_omp,F4,3,21785700000.0,1952755621,129959317,20091,727,2000000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F5__rep01,rajaperf_polybench_3mm_omp,F5,1,25947400000.0,2269106008,158118493,23027,1962,1700000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F5__rep02,rajaperf_polybench_3mm_omp,F5,2,25590600000.0,2235099930,154143981,23889,726,1700000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F5__rep03,rajaperf_polybench_3mm_omp,F5,3,25628000000.0,2238429572,154815376,23834,832,1700000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F6__rep01,rajaperf_polybench_3mm_omp,F6,1,31131600000.0,2646816711,188538503,29338,832,1400000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F6__rep02,rajaperf_polybench_3mm_omp,F6,2,31130900000.0,2642489085,187352554,29407,750,1400000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F6__rep03,rajaperf_polybench_3mm_omp,F6,3,31088300000.0,2640024369,187085141,29403,726,1400000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F7__rep01,rajaperf_polybench_3mm_omp,F7,1,39626200000.0,3262742075,237187959,37894,766,1100000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F7__rep02,rajaperf_polybench_3mm_omp,F7,2,39714500000.0,3283554460,240139223,37924,817,1100000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F7__rep03,rajaperf_polybench_3mm_omp,F7,3,39810700000.0,3279595059,241352910,37311,1527,1100000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F8__rep01,rajaperf_polybench_3mm_omp,F8,1,54893600000.0,4412759028,329951171,53132,793,800000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F8__rep02,rajaperf_polybench_3mm_omp,F8,2,55008400000.0,4424142361,332047408,53018,1027,800000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__F8__rep03,rajaperf_polybench_3mm_omp,F8,3,54973000000.0,4424272549,330424783,53252,754,800000,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__REF__rep01,rajaperf_polybench_3mm_omp,REF,1,13917900000.0,1474593759,84437563,12285,741,,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__REF__rep02,rajaperf_polybench_3mm_omp,REF,2,13753500000.0,1457728690,81835936,12178,683,,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rajaperf_polybench_3mm_omp__REF__rep03,rajaperf_polybench_3mm_omp,REF,3,14265000000.0,1506610523,86461126,7630,5752,,True,--repfact 10 --sizefact 1
pacca_cpu_final_20260913__rodinia_lavamd_omp__F0__rep01,rodinia_lavamd_omp,F0,1,8125820000.0,864515060,46934785,6847,0,3200000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F0__rep02,rodinia_lavamd_omp,F0,2,8111660000.0,864173569,47176923,7005,0,3200000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F0__rep03,rodinia_lavamd_omp,F0,3,8167720000.0,869144320,47467530,6723,0,3200000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F1__rep01,rodinia_lavamd_omp,F1,1,8981170000.0,898833697,52110362,7790,0,2900000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F1__rep02,rodinia_lavamd_omp,F1,2,8930870000.0,896837731,51910330,7477,11,2900000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F1__rep03,rodinia_lavamd_omp,F1,3,8925430000.0,894442229,51688679,7714,0,2900000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F2__rep01,rodinia_lavamd_omp,F2,1,9946610000.0,947987930,57480555,8406,0,2600000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F2__rep02,rodinia_lavamd_omp,F2,2,9924450000.0,947874283,57794832,8703,0,2600000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F2__rep03,rodinia_lavamd_omp,F2,3,9928760000.0,949972238,58043274,8425,0,2600000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F3__rep01,rodinia_lavamd_omp,F3,1,11274500000.0,1048882996,66467132,9640,0,2300000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F3__rep02,rodinia_lavamd_omp,F3,2,11274000000.0,1047343328,65847344,9741,11,2300000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F3__rep03,rodinia_lavamd_omp,F3,3,11202100000.0,1042226336,65623903,9704,0,2300000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F4__rep01,rodinia_lavamd_omp,F4,1,12911900000.0,1151346418,76495808,11276,0,2000000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F4__rep02,rodinia_lavamd_omp,F4,2,12944300000.0,1150663009,75772286,11849,0,2000000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F4__rep03,rodinia_lavamd_omp,F4,3,12946300000.0,1148071524,75055925,11318,0,2000000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F5__rep01,rodinia_lavamd_omp,F5,1,15049000000.0,1299883269,89201050,13880,0,1700000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F5__rep02,rodinia_lavamd_omp,F5,2,15058900000.0,1301502893,88841393,13879,0,1700000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F5__rep03,rodinia_lavamd_omp,F5,3,15061300000.0,1299249298,88979002,13694,0,1700000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F6__rep01,rodinia_lavamd_omp,F6,1,18383600000.0,1547592412,109030141,17387,13,1400000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F6__rep02,rodinia_lavamd_omp,F6,2,20384600000.0,1703460666,121062596,18710,13,1400000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F6__rep03,rodinia_lavamd_omp,F6,3,18255800000.0,1536198216,108635554,17139,13,1400000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F7__rep01,rodinia_lavamd_omp,F7,1,23208300000.0,1895992827,138252223,22228,13,1100000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F7__rep02,rodinia_lavamd_omp,F7,2,23203500000.0,1901836440,138410731,22152,13,1100000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F7__rep03,rodinia_lavamd_omp,F7,3,24399200000.0,1997371901,145759183,23190,13,1100000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F8__rep01,rodinia_lavamd_omp,F8,1,31981000000.0,2564216764,188393230,30994,24,800000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F8__rep02,rodinia_lavamd_omp,F8,2,32000300000.0,2557999006,191179437,31003,23,800000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__F8__rep03,rodinia_lavamd_omp,F8,3,32557600000.0,2601514885,195764770,31539,39,800000,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__REF__rep01,rodinia_lavamd_omp,REF,1,8162620000.0,869067355,47269916,7277,0,,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__REF__rep02,rodinia_lavamd_omp,REF,2,8125320000.0,865426801,47302658,7228,0,,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__rodinia_lavamd_omp__REF__rep03,rodinia_lavamd_omp,REF,3,8163490000.0,867689673,47754100,7280,0,,True,-cores 6 -boxes1d 24
pacca_cpu_final_20260913__stream_official__F0__rep00,stream_official,F0,0,1392080000.0,114582958,17948782,0,0,3200000,True,
pacca_cpu_final_20260913__stream_official__F1__rep00,stream_official,F1,0,1387740000.0,112535845,18090154,0,0,2900000,True,
pacca_cpu_final_20260913__stream_official__F2__rep00,stream_official,F2,0,1401620000.0,110166038,18174870,0,0,2600000,True,
pacca_cpu_final_20260913__stream_official__F3__rep00,stream_official,F3,0,1419960000.0,110014245,18470191,0,0,2300000,True,
